Word:			1	1b	2	2b	3	3b	4	4b	5	5b
tips			0	0	0	0	0.00015	0	7e-05	0	0	0
choirs			0	0	0.00021	0	0	0	0	0	0	0
slower			0	0	0.00015	0	0.00015	0	0	0	0	0
sex			0	0	0.00011	0	0	0	0	4e-05	8e-05	0
willingly		5e-05	4e-05	9e-05	0	0	3e-05	0	7e-05	0	4e-05
whispering		0	6e-05	3e-05	0	2e-05	0	3e-05	4e-05	4e-05	6e-05
creaked			0	9e-05	0	0	0.00011	0	0	4e-05	0	0
eugenie			0	0	0	0	0	0	0	0	0.00015	0
daisies			0	0	0	0	0	0	0	8e-05	0	0
gerald			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncomprehending		0	0	0	0	7e-05	0	0	0	0	0.00013
towel			0.00014	5e-05	0.00013	0	0.0001	0	0	0.00012	0	0
antagonism		0	0	0	0	0	0	0.00011	0	0	0
stammer			0	0	0	0	0	0	7e-05	6e-05	0	0
father's		6e-05	4e-05	1e-05	0	2e-05	1e-05	2e-05	1e-05	3e-05	2e-05
emphasize		0	0	0.00015	0	0	0	7e-05	0	0	0
gulps			0	0	0	0	0.00011	0	0	0	0	0
odiously		0	0	0	0	0	0	0	0	0.00015	0
shucks			0	0	0	0	6e-05	8e-05	0	4e-05	0	0
herbs			0	0.00013	0	0	0	0.0001	0	0	0	0
curbs			0	0	0	0	0	0	0.00011	0	0	0
stopped			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
usurper			0	0	0	0.00019	0	0	0	0	0	0
distended		0	0	0	0	0	0	7e-05	6e-05	0	0
lace			1e-05	0.00012	8e-05	1e-05	1e-05	0	3e-05	0.0	3e-05	1e-05
radiance		0	0	0	0.00019	0	0	0	0	0	0
decent			5e-05	0	0	0.00013	0	7e-05	7e-05	0.00018	0.0001	0
caskets			0	0	0	0	0	0.00015	0	0	0	0
mangled			0	0	0	0	6e-05	8e-05	0	0	8e-05	0
freely			0	0	0	8e-05	0	6e-05	0	3e-05	0	7e-05
gain			0	0	0.00011	0	0	0	0	0	0.00023	0.00019
caissons		0	0	0	0	0.00011	0	0	0	0	0
melting			0	0	0.00015	0	0	0	0	6e-05	0	0
hitch			0	9e-05	0	0	0	0	0	4e-05	8e-05	0
labored			0.00014	0	6e-05	0	3e-05	9e-05	0	2e-05	0	0
unmasked		0	0	0	0	0	0	0	0	0	0.00018
xiii			0	0	0	0.00019	0	0	0	0	0	0
host			0	0	0	0	6e-05	8e-05	0	0	0.00015	0
homeliness		0.00024	0	0	0	0	0	0	0	0	0
padded			0	0	0	0	0	0	0.00021	0	0	0
dueling			0.00012	0	0	0	6e-05	0	0.00017	0	0	0
wanderings		0	0	0	0	0	0	0.00011	0	0	0
puckering		0	0	0.00021	0	0	0	0	0	0	0
calming			0	0	0	0	0	0	0	8e-05	0	0
vilely			0	0	0	0	0.00032	0	0	0	0	0
teeth			1e-05	4e-05	1e-05	5e-05	4e-05	3e-05	4e-05	1e-05	0	5e-05
creator			0	0	0	0	0	0	0	0	0	0.00018
zen			0	0	0	0	0	0	0.00021	0	0	0
fortified		0	0	0	0	0.00021	0	0	0	0	0
roasted			0	0	0	0	0	0.0003	0	0	0	0
totally			0	9e-05	0	0	6e-05	0	6e-05	0	0	0
despondently		0	0	0	0	0	0	0	8e-05	0	0
crazed			0	0	0	0	6e-05	0	0	0	8e-05	0.0001
honeymooning		0	0	0	0	0	0	0	8e-05	0	0
slipping		1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	0.0	0	1e-05
sternness		0	0	0	0	0	0	0	8e-05	0	0
castigated		0.00024	0	0	0	0	0	0	0	0	0
strait			0	0	0	0.00019	0	0	0	0	0	0
'prove			0	0	0	0	0	0	0	8e-05	0	0
serve			7e-05	3e-05	3e-05	0	2e-05	2e-05	0	6e-05	0	3e-05
sittin'			0	0	0	0	0	0	0	0.00024	0	0
retain			0.00024	0	0	0	0	0	0	0	0	0
damning			0	0	0	0	0	0	0.00011	0	0	0
shetland		0	0	0	0	0	0	0	0	0.0001	0.00013
oblivious		0	0.00018	0	0	0	0	0	0	0	0
relax			0	0	0	0	0	0.0001	7e-05	0	0	0
accursed		0.00012	0	0	0	0	0	6e-05	0	8e-05	0
rabbits			0	0	0	0	0	0.00021	0	6e-05	0	0
baptist			0	0	0	0.00013	0	0	0	0.00011	0	0
amended			0	0	0	0	0	0.00021	7e-05	0	0	0
damaging		0.00024	0	0	0	0	0	0	0	0	0
hydrangea		0	0	0.00021	0	0	0	0	0	0	0
attracted		0.00014	0.00011	0	0	0	0	6e-05	0	9e-05	6e-05
watchin'		0	0	0	0	0.00011	0	0	0	0	0
greenish		0.00024	0	0	0	0	0	0	0	0	0
devils			0	0	0	0	0	0	0.00032	0	0	0
yams			0	0.00022	0	0	0.00013	0.00053	0	3e-05	0	0
plagues			0.00024	0	0	0	0	0	0	0	0	0
chickens		4e-05	0	0	6e-05	3e-05	0.00011	2e-05	4e-05	0	3e-05
icily			0	0	0	0	0	0.00015	0	0	0	0
scurrying		9e-05	0	0	0	4e-05	0.00012	0	0	6e-05	0
dependable		0	0	0	0	0	0	0	8e-05	0	0
specs			0	0.00011	0	0	6e-05	0	3e-05	5e-05	0	0.00011
ruffled			0.00011	3e-05	3e-05	3e-05	2e-05	0	3e-05	1e-05	0	0
thrill			0	3e-05	3e-05	3e-05	0	2e-05	2e-05	0	2e-05	3e-05
unmistakable		0	7e-05	8e-05	8e-05	0	0	0	0	0	7e-05
boon			0	0	0	0	0	0	0.00011	0	0	0
moonstruck		0.00024	0	0	0	0	0	0	0	0	0
medusa			0.00024	0	0	0	0	0	0	0	0	0
preferrin'		0	0	0	0	0	0	0	8e-05	0	0
authoritative		0	0	0	0	0	0	0	0	0	0.00018
mansions		0	0	0	0	6e-05	0	6e-05	4e-05	0	0
hive			0	0.00036	0	0	0	0	0	0	0	0
sweaty			0	0	0	0	0.00011	0	0	0	0	0
blackguards		0	0	0	0	0	0	7e-05	6e-05	0	0
loungers		0	0	0	0	0	0	0.00011	0	0	0
dress			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
weariness		7e-05	0	0	0	0.00035	0.00013	0.00013	0	4e-05	0
uninvited		0	0	0	0	0	0	0	0	0	0.00018
mooned			0	0	0	0	0	0.00015	0	0	0	0
vagrant			0	0.00013	0	0	0	0	0	6e-05	0	0
side			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lies			0	0	3e-05	3e-05	2e-05	2e-05	0	4e-05	0.00013	3e-05
beginnings		0	0	0	0.0001	0	0	0.00011	0	0.00023	0
nonsense		0	0	0	0	0	0	6e-05	8e-05	0.00015	0
underbrush		0.00012	0	0	0	0.00011	0	0	4e-05	0	0
valjean			0	0	0	0	0	0	0	8e-05	0	0
complexity		0.00024	0	0	0	0	0	0	0	0	0
wrastle			0	0	0	0	0	0	0	8e-05	0	0
detestable		0	0	0	0	7e-05	0	0	0	0.0001	0
lands			0.00016	0	5e-05	4e-05	2e-05	0	2e-05	2e-05	0	0
braver			0	0	0	0.0002	6e-05	0	0	0	8e-05	0
tart			0	0	0	0	0	0.0001	7e-05	0	0	0
hark			0	0	0	0	0	0.0001	0	6e-05	0	0
response		0	0	8e-05	0	4e-05	0	0	3e-05	0	7e-05
obtaining		0.00012	0	0	0.0001	0	0	0	0	8e-05	0
afar			0	0	0	0	0	0	0.00011	4e-05	8e-05	0
vii			0	0.00018	0	0	0	0	0	0	0	0
place			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inexplicable		0	0	0	0.00019	0	0	0	0	0	0
varnish			0	0	0	0	0	0	0.00011	0	0	0
universe		0.00016	0	0	0	0	0	0	6e-05	0	0
bareheaded		0	0	0	0	0	0	0	8e-05	0	0
vomiting		0	0	0.00021	0	0	0	0	0	0	0
dent			0	0	0	0	0	0	0.00011	0	0	0
torture			0	0	0	0	0	0.0001	0	0.00011	0	0
feat			0	0	0	0.00013	0.00015	0	0	0	0	0
contrast		0.00019	0	0	0	4e-05	0	4e-05	3e-05	0	0
marriageable		0.00016	0.00013	0	0	0	0	0	0	0	0
shameful		0	0	0.00011	0	0	8e-05	0	8e-05	0	0
steered			0	0	0	0	0	0	0	8e-05	0	0
hovels			0	0	0	0	0	0	0	0	0.00029	0
necessitated		0	0	0	0	0	0	0	0	0	0.00018
wrung			5e-05	4e-05	0	0	5e-05	3e-05	2e-05	0	0	0.00012
foller			0	0	0.00021	0	0	0	0	0	0	0
poverty			7e-05	0	0	3e-05	0	5e-05	0.00021	9e-05	7e-05	9e-05
horses			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
realized		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reassuring		0	0	0	0	0.00028	0.00015	0	8e-05	0	0
waggins			0	0	0	0	0	0.00015	0	0	0	0
defiled			0	0	0	0	0.00011	0	0	0	0	0
knavish			0	0	0.00021	0	0	0	0	0	0	0
sinking			0	0	0	8e-05	7e-05	0	5e-05	4e-05	0.00013	4e-05
mewing			0.00016	0	0	0	7e-05	0	0	0	0	0
date			0	7e-05	0	0	0	0	4e-05	3e-05	0.00012	0
swath			0	0	0	0	0	0.00015	0	0	0	0
cried			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electing		0	0	0	0	0	0	0	0	0.00029	0
personal		1e-05	0	2e-05	3e-05	1e-05	1e-05	1e-05	2e-05	3e-05	1e-05
objections		0	0	0.00015	0	0	0	0	0.00017	0	0
mormons'll		0.00024	0	0	0	0	0	0	0	0	0
deflated		0	0	0	0.00019	0	0	0	0	0	0
ripples			0	0	0	0	0.00011	0	0	0	0	0
warning			5e-05	4e-05	5e-05	0	0	0	9e-05	0	6e-05	8e-05
scarleft		0	0	0	0	0	0	0	0	0	0.00018
viewed			0	0	0	0.0004	0	0	0	0	0.0001	0
unshaven		0	0	0	0	6e-05	0	6e-05	0	0	0.0001
distorted		0	0	0	0	0.00011	0	0	0	0	0
architectural		0.00016	0	0	0	0	0	0	0	0.0002	0
deserve			0	0	0	6e-05	0	4e-05	6e-05	0.00012	4e-05	0
virtually		0	0	0	0	0	0.0001	0.00015	0	0	0
mak			0	0	0	0	0	0	0	8e-05	0	0
sharpened		0	0	0	8e-05	4e-05	0	4e-05	3e-05	0	0
discern			0	0	0	0	0	0	0	8e-05	0	0
grabble			0	0	0	0	0	0	0	0	0	0.00018
'joe			0	0	0	0	0.00011	0	0	0	0	0
moore			0.00024	0	0	0	0	0	0	0	0	0
oozing			0	9e-05	0.00011	0	0	8e-05	0	0	0	0
omitted			0	0	0	0	0	0.00015	0	0	0	0
petty			0	0	0	8e-05	4e-05	6e-05	0	0	6e-05	0
array			0.00024	0	0	0	0	0	0	0	0	0
swish			0	0	0.00015	0	0	0	0	6e-05	0	0
planks			0	0	0	0	0.00011	0	0	0	0	0
whut's			0	0	0	0	0	0.0001	0	0.00011	0	0
outlawed		0	0	0	0	0	0	0	0	0.00015	0
assessment		0	0	0	0	0	0	0.00021	0	0	0
tour			0.00025	0	0	0.0001	0	0	0	4e-05	0	0
unwillingness		0	0	0	0	0	0	0	8e-05	0	0
feet'			0	0	0	0	0	0	0	8e-05	0	0
banishing		0	0	0	0	0	0	0	0	0.00015	0
unworried		0.00012	9e-05	0	0	0	0	0	4e-05	0	0
drawings		0	0	0.00021	0	0	0	0	0	0	0
honour			0	0	0	0	0.00011	0	0	0	0	0
par			0	0	0	0	0	0	7e-05	6e-05	0	0
'twarnt			0	0	0	0	0.00011	0	0	0	0	0
resentfully		0	0.00018	0	0	0	0	0	0	0	0
cracked			0	3e-05	0	0	2e-05	5e-05	2e-05	4e-05	2e-05	3e-05
drilled			0	0.00018	0	0	0	0	0	0	0	0
'great			0	0	0.00021	0	0	0	0	0	0	0
mirror			0	0.00012	0	0.0003	2e-05	3e-05	0.00017	2e-05	0	0
deluge			0	0	0	0	0	0	0	8e-05	0	0
meades'			0	0	0	0	0.00011	0	0	0	0	0
slack			0.00021	0	0	0	0	4e-05	3e-05	0	4e-05	6e-05
longingly		9e-05	0	0	8e-05	0	0	8e-05	0	0	7e-05
dashed			0	9e-05	0.00011	0	0.00022	0	0	0	0	0
admittedly		0	0	0	0	0	0	0.00011	0	0	0
mamma's			0	0	0.00021	0	0	0	0	0	0	0
embarrassedly		0	0	0	0	0	8e-05	0	4e-05	8e-05	0
tarleton's		0	0.00014	0	0	8e-05	0.00012	0	0.0001	0	0
elections		0	0	0	0	0	0	0	0	0.00015	0
troubled		0.0001	4e-05	0	4e-05	0	0.0001	5e-05	4e-05	0	0
martial			0	0	0	0	4e-05	0	4e-05	3e-05	0	7e-05
unimportant		0	0	0	0	7e-05	0	0	6e-05	0	0
p'raps			0	0	0	0	0	0	0	0	0.00015	0
efficiently		0.00016	0	0	0	0	0	0	6e-05	0	0
squealed		0	0	0	0	0	0.00015	0	0	0	0
gentlemen		4e-05	7e-05	9e-05	3e-05	2e-05	1e-05	1e-05	3e-05	2e-05	0
question		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
coining			0	0	0	0	0	0	0	0.00016	0	0
mill			0	0	0	0.00011	0	0	0.00106	0.00114	0.00026	0.00044
wanter			0	0	0	0	0	0	0	6e-05	0	0.00013
replace			0	0	6e-05	6e-05	6e-05	0	3e-05	2e-05	0	0
baboon			0	0	0	0	0	0	0	8e-05	0	0
xlviii			0	0	0	0	0	0	0	0	0.00015	0
sprangles		0	0.00025	0	0	0	0	0	6e-05	0	0
blockade		0	0	0.00061	0.00068	2e-05	0	0.00017	2e-05	6e-05	0
tommyhawk		0	0	0	0	0	0.00015	0	0	0	0
obstacles		0	0	0	0	0	0	0.00011	0	0	0
commercialism		0	0	0	0.00019	0	0	0	0	0	0
thriving		9e-05	0	8e-05	0	0	0	0.00013	0	0	7e-05
frosty			0	0	0	0.00019	0	0	0	0	0	0
nonexistent		0	0	0	0	0	0	0	0	0.0002	0.00013
nodding			0	7e-05	0	8e-05	0	0	0	3e-05	6e-05	0
greatness		0	0	0	0	0	0	0	0	0.00015	0
drummer			0	0	0.00021	0	0	0	0	0	0	0
resolutely		0	9e-05	0	0	6e-05	0	0	0	8e-05	0
crudely			0	0	0	0.00019	0	0	0	0	0	0
title			0	0	0.00015	0	0	0	0	0	0.0002	0
countryman		0	0	0	0	0	0.00015	0	0	0	0
pleasing		0.00012	0	0.00011	0	0	8e-05	0	0	0	0
chemise			0	0	0	0	0	0.0001	0	0	0.0003	0
jibing			0	0	0	0	0	0	0	8e-05	0	0
collards		0	0	0	0	0	0.00015	0	0	0	0
country's		0	0	0	0	0	0	0.00011	0	0	0
bah			0	0	0	0	0	6e-05	4e-05	6e-05	6e-05	0
trepidation		0	0	0	0	0.00011	0	0	0	0	0
sixteen			0.00021	0.0002	0	4e-05	0.00012	3e-05	0	0	3e-05	0
inviting		0	0	0	0	0	8e-05	0.00011	4e-05	0	0
testament		0	0	0	0	0	0	0	0	0.00015	0
avenging		0	0	0	0	0	0	0	0	0.00015	0
prophet			0	0	0	0	0.00021	0	0	0	0	0
plunged			0	0	0	0	0.00011	0.00023	6e-05	0	0	0
raoul			0	0	0	0	0	0	0	0	0.00044	0
'suit			0	0	0.00021	0	0	0	0	0	0	0
interlaced		0	0	0	0	7e-05	0	0	6e-05	0	0
rice			5e-05	0	0	4e-05	2e-05	0.00013	0	2e-05	3e-05	0
attentions		0.00024	0	0	0	0	0	0	0	0	0
loops			0	0.00018	0	0	0	0	0	0	0	0
cellars			0	0	0	0	0.00032	0	0	0	0	0
ritual			0	0.00018	0	0	0	0	0	0	0	0
impressions		0	0	0	0	0	0	0	0	0.00015	0
burring			0	0	0	0	7e-05	0	0	6e-05	0	0
chin			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sewin'			0	0	0	0	0	0	0	8e-05	0	0
holiday			0	0	0	0.00013	7e-05	0	0	0	0	0
perteckin'		0	0	0	0	0	0.00015	0	0	0	0
unfathomable		0	0	0	0	0	0	0	8e-05	0	0
pouch			0	0	0	0	0.00011	0	0	0	0	0
fieldward		0	0	0	0	0.00011	0	0	0	0	0
'mist			0	0	0	0	0	0	0	0	0	0.00018
temper			3e-05	2e-05	2e-05	6e-05	1e-05	0	2e-05	3e-05	5e-05	1e-05
pursed			0	0	0.0003	0.00013	0	0	0	0	0	0
propped			0	0	0	0.00013	0	0.0001	0	0	0	0
weed			0	0	0	0	0	0	7e-05	6e-05	0	0
florid			0.00021	5e-05	0	0.00011	3e-05	0	0	2e-05	0	0
outdid			0.00024	0	0	0	0	0	0	0	0	0
lyin'			0	0	0	0	4e-05	6e-05	0	6e-05	0	7e-05
sawmill			0	0	0	0	0	0	0.00104	0.00028	0	0
sweetened		0	0	0	0	0	0.00015	0	0	0	0
revelation		0	0	0	0	0	0	6e-05	8e-05	8e-05	0
fillin'			0	0	0	0	0	0	0	8e-05	0	0
agitators		0	0	0	0	0	0	0.00011	0	0	0
eternal			0	0	0	0	0	0.0001	0	0.00011	0	0
whirled			0	0	0	0	0	0	7e-05	6e-05	0	0
detained		0	0.00018	0	0	0	0	0	0	0	0
plainness		0	0.00036	0	0	0	0	0	0	0	0
butts			0	0	0	0	0	0	0	0	0.0001	0.00013
providing		0	0	0.00022	0	6e-05	8e-05	0	0	0	0
coiling			0	0	0	0	0.00011	0	0	0	0	0
suggested		5e-05	0	0	0	5e-05	3e-05	2e-05	7e-05	3e-05	0
primed			0	0.00018	0	0	0	0	0	0	0	0
willful			0.00012	9e-05	0	0	0	0	0	0	0	0.00038
argument		0	0.00012	9e-05	4e-05	5e-05	3e-05	0	4e-05	0	0
stroked			0	0	8e-05	0	0	0	0	3e-05	6e-05	0.00015
sights			0	0	0.00017	0	4e-05	6e-05	4e-05	0	0	0
undersold		0	0	0	0	0	0	0	0.00016	0	0
deferred		0	0	0.00015	0	0	0	7e-05	0	0	0
enigma			0	0	0	0	0	0	0	0	0.00029	0
buhyin'			0	0	0	0	0	0	0	8e-05	0	0
sobbing			0	1e-05	5e-05	2e-05	1e-05	4e-05	1e-05	0.0	3e-05	2e-05
bridegroom		0	0.00018	0	0	0	0	0	0	0	0
buttonholed		0	0	0	0	0	0	0	0	0.00015	0
fights			0.00012	9e-05	0	0.0001	0	0	0	0	0	0
tails			0.00016	0	0	0	0	0	0	0.00017	0	0
curtsied		0	0	0	0	0	0	0.00011	0	0	0
sidewalk		0	0	0.00017	0	8e-05	0	0.00017	0	0	7e-05
mouf			0	0	0	0	6e-05	0	0	8e-05	8e-05	0
boun'			0	0	0	0	0.00011	0	0	0	0	0
stepmother		0.00033	0	0	0	0	0.00031	0	0	0	0
ix			0	0	0.00021	0	0	0	0	0	0	0
painful			0	0	0	0.00023	8e-05	6e-05	0	0	0	7e-05
grazed			0	0	0	0.00019	0	0	0	0	0	0
crimes			0	0	0	0	0	0	7e-05	6e-05	0	0
jubilantly		0.00016	0	0	0.00013	0	0	0	0	0	0
association		0	0	0.00011	0	0	0	0	8e-05	0.0003	0
rim			0.00024	0	0	0	0	0	0	0	0	0
raggedest		0	0	0	0	0.00011	0	0	0	0	0
alex's			0	0	0	0	0	0	0	8e-05	0	0
hoaxes			0	0	0	0.00019	0	0	0	0	0	0
persisted		4e-05	0	0	3e-05	3e-05	5e-05	2e-05	1e-05	0	6e-05
bluestockings		0	0.00018	0	0	0	0	0	0	0	0
trace			5e-05	0	5e-05	0	2e-05	7e-05	0	0	3e-05	4e-05
saluted			0	0	0	0	0.00011	0	0	0	0	0
skeletons		0	0	0	0	0	0.00015	0	0	0	0
kiln			0	0	0	0	0	0	0	0.00016	0	0
lasso			0	0	0	0	0	0.00015	0	0	0	0
dear			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bumpy			0	0	0	0	0.00011	0	0	0	0	0
invention		0	0	0	0.00019	0	0	0	0	0	0
skinner			0	0	0	0	0	0	0	8e-05	0	0
miseries		0	9e-05	0	0	0	8e-05	0	4e-05	0	0
funeral			0	0	0.00013	6e-05	0	0	0	0.00027	4e-05	0.00017
needer			0	4e-05	0	0	2e-05	3e-05	5e-05	7e-05	0	4e-05
tightened		0	0	0	9e-05	2e-05	5e-05	3e-05	1e-05	7e-05	3e-05
seemingly		0	0	0	0.00019	0	0	0	0	0	0
hearn			0	0	0	0	0	0	0	0.00024	0	0
flattery		0	0	0.0003	0	0	0	7e-05	0	0	0
refreshed		0	0	0	0	7e-05	0	7e-05	0	0	0
virtuous		0	0	0	0	0	0	0.00011	0	0	0
slicked			0	0	0	0	0	0	0	8e-05	0	0
harsher			0	0	0	0.00019	0	0	0	0	0	0
shine			0	0.00019	0	0	6e-05	0	0	0.00013	0	0
slouch			0	0	0	0.0002	0	0	6e-05	4e-05	0	0
fleecy			0.00016	0	0	0	0	0	0	0	0	0.00013
meek			0	0	0	0	0	0	0.00011	4e-05	8e-05	0
effeminacy		0.00016	0	0	0.00013	0	0	0	0	0	0
scarcer			0	0	0	0.00038	0	0	0	0	0	0
luxurious		0	0	0	0	0	0	0.00011	0	0	0
genuine			0.00012	0	0	0	0	8e-05	0	0	0	0.00019
conveyance		0	0	0	0	0	0.00015	0	0	0	0
month's			0	0	0	0	0	0	0	8e-05	0	0
thicket			0.00016	0	0	0	0	0	7e-05	0	0	0
worrying		4e-05	0	0	3e-05	2e-05	5e-05	3e-05	1e-05	2e-05	0
unshed			0	0.00013	0	0	0	0	0	0	0.0001	0
african			0.00049	0	0	0	0	0	7e-05	0	0	0
principal		0	0	0	0	0.00011	0	0	0	0	0
bes'			0	0.00013	0	0	0	0	0	0	0	0.00013
sofa			0	7e-05	1e-05	1e-05	1e-05	3e-05	1e-05	4e-05	1e-05	3e-05
poetry			0.00028	0	0	6e-05	0	0	3e-05	2e-05	4e-05	0
pages			0	0	0	0.00017	3e-05	0	3e-05	2e-05	4e-05	0
feebly			0	0	0	0	0.00019	9e-05	3e-05	7e-05	0	0.00017
spelled			0	0	0	0	6e-05	0	6e-05	0	0	0.0001
german			0.00024	0	0	0	0	0	0	0	0	0
brass			0	0.00011	6e-05	6e-05	0	0	6e-05	2e-05	0	0
war's			0.00024	0	0	0	0	0	0	0	0	0
roofs			0	0	0	0	8e-05	6e-05	8e-05	3e-05	0	0
harnessed		0	0	0	0	0.00032	0	0	0	0	0
ashleys			0	0	0	0	0	0	0	8e-05	0	0
devilin'		0	0	0	0	0	0	0	8e-05	0	0
ship			9e-05	0	0.00034	8e-05	4e-05	0	0	0	0	0
johnson			0	0	0	0	0	0	0.0003	0.00034	0	0
men			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
met			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroider		0	0	0	0	0	0	0.00011	0	0	0
attention		3e-05	3e-05	4e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0	1e-05
succulent		0	0.00018	0	0	0	0	0	0	0	0
semmes			0	0	0.00021	0	0	0	0	0	0	0
flintier		0	0	0	0	0	0	0	8e-05	0	0
ennui			0	0	0	0	0	0	0	8e-05	0	0
thirty			0	5e-05	6e-05	0	0.0001	4e-05	0	2e-05	0	0
lxi			0	0	0	0	0	0	0	0	0	0.00018
throat			0	3e-05	6e-05	3e-05	5e-05	8e-05	1e-05	4e-05	3e-05	5e-05
casualness		0	0	0	0	0	0	7e-05	0	0	0.00013
blue			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scant			5e-05	0	0	0.00013	2e-05	3e-05	0	2e-05	3e-05	0
gigglings		0	0.00018	0	0	0	0	0	0	0	0
chooses			0	0	0	0.00019	0	0	0	0	0	0
pat			0	0	0	8e-05	2e-05	7e-05	2e-05	4e-05	0	4e-05
elephant		9e-05	0	8e-05	0	0	0	4e-05	0	6e-05	0
devastated		0	0	0	0	0	0	0.00011	0	0	0
exposed			0	2e-05	2e-05	4e-05	2e-05	1e-05	2e-05	2e-05	0	4e-05
sideways		0	0	0	0	0.00011	0	0	0	0	0
promised		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
garnet			0	9e-05	0.00011	0	0	0.00023	0	0	0	0
encouragements		0	0	0	0	0	0	0.00011	0	0	0
thoroughness		0.00024	0	0	0	0	0	0	0	0	0
seams			0	0	0	0.00013	0	0	0	0	0.0002	0
sheridan		0	0	0	0.00019	0	0	0	0	0	0
nephew			0.00024	0	0	0	0	0	0	0	0	0
disappear		0	0	0	0	0	0.00015	0	0	0	0
forks			0	0	0	0	0.00011	0	0	0	0	0
existence		5e-05	0	5e-05	4e-05	0	3e-05	0	4e-05	6e-05	0
jewels			0	0	0	0	0	0	0	0	0.00015	0
enjoyment		0	0.00019	0.00011	0	0	0	6e-05	0	0	0
rhett			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
winder			0	0	0	0	0.00011	0	0	0	0	0
dominating		0	9e-05	0	0	0	0	6e-05	4e-05	0	0
peahen			0	0	0	0.00019	0	0	0	0	0	0
public			0	3e-05	0	9e-05	3e-05	0	8e-05	0.00014	0.00011	0.0002
w'ite			0.00016	8e-05	0	0	7e-05	0	0	0.00011	3e-05	0.00012
manages			0.00016	0	0	0	7e-05	0	0	0	0	0
cromwell		0	0	0	0	0.00022	0	0	0	0	0.00013
unburden		0	0	0	0	0	0	6e-05	4e-05	8e-05	0
bowed			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voiced			0.00021	0.00016	0	0	3e-05	0	6e-05	0	9e-05	0
glowering		0	0	0.00015	0	0	0	7e-05	0	0	0
abysmal			0	0	0	0.00019	0	0	0	0	0	0
notaries		0	0	0	0	0	0	0.00011	0	0	0
flippancy		0	0	0	0	0	0	0	0	0	0.00018
fleeing			9e-05	0	0	0	0	0	4e-05	0	6e-05	7e-05
acquisition		0.00024	0	0	0	0	0	0	0	0	0
uncultivated		0.00024	0	0	0	0	0	0	0	0	0
simper			0	0.00018	0	0	0	0	0	0	0	0
horrid			0	0	6e-05	6e-05	3e-05	4e-05	3e-05	0	0	0
characteristics		0	0.00013	0	0	0	0	0	6e-05	0	0
suspiciously		0.00016	0	0	0	0	0	0.00015	0	0	0
music			9e-05	2e-05	9e-05	1e-05	0.0	0	2e-05	1e-05	4e-05	1e-05
mice			0	0	0	0.00038	0	0	0	0	0	0
childish		7e-05	0	0	7e-05	1e-05	3e-05	1e-05	1e-05	4e-05	7e-05
blankets		0	0	0	8e-05	4e-05	0.00024	0.00017	0	0	0
spectral		0	0	0	0	0	0.00015	0	0	0	0
sawdust			0	0	0	0	0	0.0001	7e-05	0	0	0
feelin'			0	0	0	0	0	0	0	8e-05	0	0
delayed			0	0	0	0.00013	0	0.0001	0	0	0	0
gloves			0	0	0	6e-05	3e-05	0	0.00016	2e-05	0	6e-05
unjustified		0	0	0	0	0	0	0	8e-05	0	0
hips			0	3e-05	3e-05	3e-05	3e-05	0	2e-05	1e-05	2e-05	0
painted			0	0	0.00025	0	4e-05	0	0.00013	0	0.00012	0
importantly		0	0	0.00015	0	0	0.0001	0	0	0	0
cedar			0	0	0	0	0	0	0	8e-05	0	0
terrified		0	2e-05	0	2e-05	5e-05	6e-05	2e-05	1e-05	1e-05	2e-05
separately		0	0	0	0	0	0	0	8e-05	0	0
unbosom			0	0	0	0	0	0	0.00011	0	0	0
boyish			0.00012	0	0	0	0	0	6e-05	0	8e-05	0
stink			0	0	0	0	0	0	0.00011	0	0	0
brightest		0.00024	0	0	0	0	0	0	0	0	0
liquor			7e-05	0	7e-05	0	2e-05	2e-05	0	1e-05	2e-05	3e-05
streets			0	0	0.00021	6e-05	9e-05	1e-05	0.00013	9e-05	4e-05	4e-05
